,SupplyAPR,SupplyAPY,BorrowAPR,BorrowAPY,TotalSupply,TotalBorrow,timestamp,date
196,0.013615851760272,0.013708969762173062,0.034754379232896,0.035365370354426995,37801.163743374345,18134.345928126502,17424128,2023-06-06 21:40:23
197,0.015118729547183999,0.015233595484132945,0.037492742607984,0.03820446227601937,37801.29040283648,20136.193241964917,17430774,2023-06-07 20:11:11
198,0.0151670058336,0.015282608746612913,0.03758070584664,0.038295789941546365,37767.08883133221,20182.19009474874,17437420,2023-06-08 18:43:11
199,0.018024753877056002,0.018188180055696446,0.042787751073696,0.043716343364311294,37766.748668592074,23984.57070136283,17444067,2023-06-09 17:11:35
200,0.018025900431408,0.018189347759586694,0.04278984014448,0.04371852340609328,37768.50405342626,23987.201707690612,17450713,2023-06-10 15:38:59
201,0.018102100805136,0.01826693707342586,0.042928683313248,0.043863446974098386,37770.27030024985,24089.892759658414,17457359,2023-06-11 14:07:23
202,0.016432975570032,0.01656873943527426,0.039887403823008,0.040693589039871414,37771.75838855531,21869.340582006436,17464005,2023-06-12 12:33:47
203,0.0141197063112,0.01421985987191543,0.035672442429744,0.03631633724210115,37772.3910264687,18791.073925096476,17470651,2023-06-13 11:03:11
204,0.013980990200976,0.014079181517078432,0.035419690598256,0.03605443947002818,37785.14867910815,18612.7713384988,17477297,2023-06-14 09:28:59
205,0.014980876514208001,0.015093652004481761,0.037241563350672004,0.03794371953502362,37786.39514258029,19944.620849163857,17483944,2023-06-15 07:55:59
206,0.013440060572399999,0.01353078426000831,0.034434073631232,0.03503378984643457,37787.727110338674,17893.83087539024,17490590,2023-06-16 06:22:47
207,0.013448752777008,0.013539593746923817,0.034449911483472,0.035050182853725076,37766.28061957891,17895.406418582534,17497236,2023-06-17 04:46:11
208,0.013441987831968,0.013532737313987964,0.03443758525944,0.03503742465594084,37767.574817505934,17886.94318921729,17503882,2023-06-18 03:05:35
209,0.013442758603344,0.01353351853663387,0.034438989652128,0.03503887822068141,37768.888988578496,17888.5183898381,17510528,2023-06-19 01:29:35
